,delta_rho_pred,delta_rho,sigma_bias_delta_rho,delta_rho_scatter,delta_rho_trans_inv,T_pred,T,sigma_bias_T,T_scatter,T_trans_inv
45,3.129776765011378,2.903692871663015,0.2669815522392678,2.959710678520636,3.25420982015504,4.475484812192883,4.486580452314343,0.1503317449620814,4.633234189350478,4.446844768184524
46,3.022386108750046,2.664458896050661,0.2669815522392678,3.073357021193078,3.1131213260172563,4.481779477834625,4.514670993042723,0.1503317449620814,4.658600888144835,4.458314276467649
47,2.9535946496056544,2.950361156616726,0.2669815522392678,3.5143240260412707,2.9992405122933348,4.541532989340191,4.533231908606877,0.1503317449620814,4.323550971360326,4.5481811165373704
48,3.327072141828696,3.0128676527859746,0.2669815522392678,3.359152365477686,3.588446794755585,4.40084077480766,4.317782428131808,0.1503317449620814,4.530221167867465,4.331222844509178
49,3.0197362153233653,3.134611223678313,0.2669815522392678,3.1845180595999554,3.10927277946704,4.511775585698108,4.612690649364784,0.1503317449620814,4.453664215322364,4.505697357117414
50,3.3288518483751455,3.139483783499113,0.2669815522392678,3.40899178633311,3.6051375531857213,4.32898542161282,4.40827456049777,0.1503317449620814,4.317031453664053,4.258059416880628
51,3.072170359474319,2.765144235943584,0.2669815522392678,2.9781261486814357,3.165618882988126,4.48441068405467,4.724845777456779,0.1503317449620814,4.521539305639402,4.462939923279367
52,3.0341851475488575,2.953118086434088,0.2669815522392678,2.7291538655792955,3.1209774693706285,4.4783934232000435,4.401239381171285,0.1503317449620814,4.560888298078246,4.452198644070842
53,2.720805634259185,2.289523977941535,0.2669815522392678,2.6275375719659033,2.6672761011318844,4.469320982488768,4.520109588531535,0.1503317449620814,4.428393518586173,4.438379323493579
54,3.2602229764721913,3.129240095162931,0.2669815522392678,3.204452069791961,3.4482793372006424,4.27136861856178,4.560748083506953,0.1503317449620814,4.355776455439503,4.177549204577198
55,2.863047544193927,2.464869199576768,0.2669815522392678,3.019665114355303,2.8795861664619076,4.333175167839611,4.172707548593031,0.1503317449620814,4.195937733262542,4.262740584033416
56,2.7026046814030678,2.618743877819515,0.2669815522392678,2.926597775542283,2.6410364686989336,4.52113656334446,4.512636635892164,0.1503317449620814,4.476528764411453,4.518692943699672
57,2.828970233486992,2.9939803935974574,0.2669815522392678,3.0775573124466287,2.8369129142331717,4.399067430064059,4.276216039496526,0.1503317449620814,4.402676680883668,4.329284421026292
58,2.5585452203886487,2.713475129718105,0.2669815522392678,2.6347917677848915,2.455763559132187,4.526793805272297,4.675739255635018,0.1503317449620814,4.640756270721728,4.527668138832388
59,3.087235497085126,3.09977485423768,0.2669815522392678,3.3235518590729978,3.1772204707663216,4.43344484376924,4.360649912652291,0.1503317449620814,4.004476512306321,4.387741724895883
60,3.280831255599584,3.0068905994474555,0.2669815522392678,3.0794209223061904,3.4992416741871937,4.39193713035518,4.605825600139008,0.1503317449620814,4.042185674573894,4.318721165964678
61,3.1253585337339738,3.315410923775925,0.2669815522392678,3.459851218569305,3.2492080976953974,4.583734629160515,4.449652973134165,0.1503317449620814,4.7991314786026305,4.599210365438876
62,2.784606805476554,2.978805794850345,0.2669815522392678,2.921549605121563,2.7708755866590087,3.4706378342545436,3.06137139265234,0.1503317449620814,3.8108198410856633,3.1648051114383837
63,3.0409538789577097,3.1380359393204458,0.2669815522392678,2.9613685911305825,3.1267633393733494,4.394166597099733,4.362904287078209,0.1503317449620814,4.293175142293517,4.322862387316442
64,3.2758638947949614,3.3680144749050243,0.2669815522392678,3.4062892278545926,3.4678444038810374,4.342962420433831,4.0483497285238,0.1503317449620814,4.504596030883299,4.267245508189463
65,3.0709337038313627,3.036627035666534,0.2669815522392678,3.0507574505836206,3.160280674117871,4.426979383544519,4.386504102080345,0.1503317449620814,4.3547275721563805,4.377652748357539
66,3.3798532943872868,3.2773022188344427,0.2669815522392678,3.6819774648086403,3.649636573146676,4.2348129390065425,4.196090644566519,0.1503317449620814,4.292733676444155,4.144462530208332
67,3.327613424756218,3.0719109839728134,0.2669815522392678,3.733376477523959,3.5973039645165823,4.348965848264281,4.444643057511104,0.1503317449620814,4.406666831485967,4.269350620480332
68,3.280566985851172,3.0249852986243937,0.2669815522392678,3.864075300423364,3.4984674618815896,4.200440118758184,4.552893817387031,0.1503317449620814,4.276577208883635,4.093895580045115
69,3.555372906850586,3.6733589195341168,0.2669815522392678,3.1825341475055136,4.175567090361775,4.306172913672506,4.276758388139688,0.1503317449620814,4.330039385117053,4.213896110134698
70,3.052687885909111,3.2796010271415845,0.2669815522392678,2.6671361405253635,3.1383029820036397,4.6332561750234715,4.5576818237281165,0.1503317449620814,4.862756572419506,4.667341801826679
71,3.130897784266178,3.419109485726384,0.2669815522392678,2.9962147051250128,3.256801951643443,4.383650979192079,4.422880185937316,0.1503317449620814,4.15693914819867,4.3143204971942115
72,3.2116530225567628,2.7457252481037777,0.2669815522392678,3.254379967773768,3.381089780872331,4.623226393124989,4.67295311055956,0.1503317449620814,4.581913782396579,4.653149786767937
73,3.1523546700370684,2.8153283398318365,0.2669815522392678,3.386275608620483,3.3061750788989563,4.489519314007515,4.578686022415811,0.1503317449620814,4.627091970891856,4.471636530026106
74,3.39941901737307,3.804905554680541,0.2669815522392678,3.4836877255285934,3.6878303859155848,4.350395820513509,3.953232035806505,0.1503317449620814,4.365285671435176,4.269685560366981
75,3.3490677556308994,3.429058495824762,0.2669815522392678,2.8091773360900727,3.617684775829616,4.448177254071542,4.358351882277568,0.1503317449620814,4.4704272999746,4.410811364308497
76,3.3579570834595147,3.4896843860308806,0.2669815522392678,3.2762062608660996,3.628949372070294,4.401472756993906,4.3541155908262885,0.1503317449620814,4.1287245676547375,4.332005749217893
77,3.336969198904763,3.261595714013847,0.2669815522392678,3.558023154202799,3.611573447959558,4.400946101944683,4.461617240748711,0.1503317449620814,4.52315109639093,4.331376205129798
78,3.1452785472760683,3.263353986067319,0.2669815522392678,3.206709596885735,3.287321516980711,4.099416850914926,4.401126585472539,0.1503317449620814,3.928722498522771,3.989823512657925
79,3.1136733933389436,3.4439034205387458,0.2669815522392678,3.3171163210823247,3.224066780211506,4.430356848710267,4.392854189229078,0.1503317449620814,4.272579772271126,4.383098474553924
80,3.345636733012182,3.4324508179973563,0.2669815522392678,3.2862792203915947,3.6167301886822747,4.283664926524763,4.372039349198576,0.1503317449620814,4.334993701934177,4.178955280393768
81,3.3048878913096966,3.4481560636825077,0.2669815522392678,3.251289190442208,3.538220736713842,4.3471936999646,4.282290118652304,0.1503317449620814,4.2111284121880805,4.268315153007752
82,3.3251745604763956,3.445408691338759,0.2669815522392678,3.374983010230365,3.577552535617849,3.56786405366368,2.922662817782592,0.1503317449620814,3.574822487619323,3.3187545571479706
83,3.311959717557957,3.190634130499138,0.2669815522392678,3.4214359428278858,3.551499172025888,4.436380384845693,4.437532929705524,0.1503317449620814,4.539748604467499,4.396507068332588
84,3.489690266594786,3.120218683462856,0.2669815522392678,3.5426326336828438,3.8485779687119788,4.3417516354860854,4.435031934215811,0.1503317449620814,4.44825176554754,4.266911293673769
85,3.1625448694229115,2.753894833287028,0.2669815522392678,3.19431798241048,3.3211608224833262,4.611808023256722,4.268155475594997,0.1503317449620814,4.583104273999124,4.6347496789809535
86,3.599111305000413,3.5721862489127005,0.2669815522392678,3.4200568467786314,4.288736990516055,4.212887224612448,4.259440757929405,0.1503317449620814,4.218690497390576,4.124788075178046
87,3.37308507603261,3.469427578292553,0.2669815522392678,3.473887641773904,3.6421138731186264,4.3147251907066515,4.399746805841068,0.1503317449620814,4.188763839780057,4.227989997619931
88,2.7570727984948475,3.331550127455745,0.2669815522392678,2.7895968305199017,2.7282666099920796,3.890859684535554,4.075315791077967,0.1503317449620814,4.035386647661047,3.7737552766117646
89,3.067479872876098,2.859093609012461,0.2669815522392678,3.3690312398396967,3.149738613220261,4.197002313726536,4.112334152682049,0.1503317449620814,4.067666388781537,4.092229398891831
90,2.6632264472125677,2.7432184375357167,0.2669815522392678,2.9833154037960843,2.582203357117063,4.642657865896554,4.781115914177974,0.1503317449620814,4.512069307175026,4.682458100452205
91,2.6816663313463733,3.2993878658468745,0.2669815522392678,2.7310996790932984,2.6134112786699135,4.42851902132898,4.41045098917138,0.1503317449620814,4.433780713248641,4.3803219764722785
92,2.585746753018038,2.63304374916731,0.2669815522392678,2.4855525945109433,2.4875507927782126,4.67424773056065,4.772602720394726,0.1503317449620814,4.7128174936831595,4.731724914951085
93,2.6808706388986456,2.3814209563744875,0.2669815522392678,2.510341403254097,2.612643953375295,4.39637568070731,4.479121391235967,0.1503317449620814,4.526959214468368,4.325601428114866
94,2.5884450960315433,2.612410467248573,0.2669815522392678,2.701510276044146,2.489242896745536,4.721280383540517,4.820569184008685,0.1503317449620814,5.068873622492741,4.81509580743047
95,2.77251567851344,3.088143877707541,0.2669815522392678,2.793164050011429,2.7582575450087843,4.622566005769489,4.600268896295101,0.1503317449620814,4.616951379637687,4.651766976689772
96,2.810473650055396,3.100696089985295,0.2669815522392678,2.718671062008253,2.811905541378768,4.529176078488355,4.296151787622323,0.1503317449620814,4.439245404677819,4.53272404049453
97,2.6849933096025436,2.612413108985642,0.2669815522392678,2.6966328661129038,2.620321941333536,4.6520661327500505,4.820558369122108,0.1503317449620814,4.9503354592454665,4.700529744677629
98,2.773778866592457,2.453960010957413,0.2669815522392678,2.608250078885529,2.7603914864753687,4.617409977348513,4.693352066621181,0.1503317449620814,4.685833724490689,4.645509566471017
99,2.7760793408539994,2.4922634966359034,0.2669815522392678,2.962441016823334,2.7636499456185106,4.480410691434076,4.682480555108931,0.1503317449620814,4.379301287305402,4.455993585225895
100,2.7009546694665483,2.6225192661850336,0.2669815522392678,2.5815795911894663,2.640453512914071,4.149173607491896,4.24530837901469,0.1503317449620814,4.156938254342918,4.0518947364212625
101,2.616977853808245,2.2344023566638533,0.2669815522392678,2.94389882156616,2.5176635649161176,4.643970325211951,4.842897014212715,0.1503317449620814,4.831316906807727,4.6846808580471375
102,2.5427966340762413,2.8655372998678037,0.2669815522392678,2.6505214589171198,2.4290519399467896,4.599339066781617,4.150617347148753,0.1503317449620814,4.8765189745372,4.622223517465939
103,2.483202270922802,2.3576901470752283,0.2669815522392678,2.641676786432526,2.3590937770478764,4.641942162187909,4.604979578956255,0.1503317449620814,4.822577030988785,4.680612519405745
104,2.5235107409721995,2.3495954383882243,0.2669815522392678,2.2311894768310943,2.4121989125155605,4.667627837076413,4.77504259020088,0.1503317449620814,4.691620658147017,4.723790758266259
105,2.992241297358555,3.091965347126965,0.2669815522392678,3.037463282258622,3.065238188878829,4.524267329148202,4.440956072662342,0.1503317449620814,4.848117627409971,4.522963675975843
106,2.7256162960463435,3.1075894859774,0.2669815522392678,2.9233312068808304,2.674295655742724,4.435752494217801,4.240279135472412,0.1503317449620814,4.271230308780538,4.395477257629671
107,2.9940356576691,3.7557580002508,0.2669815522392678,2.7394151906268935,3.069289452957871,4.420861568830416,4.328241629999124,0.1503317449620814,4.367527338642571,4.368375588087959
108,2.5909654088885707,3.6341952572237055,0.2669815522392678,2.519889978920905,2.49164943301305,4.606383774846793,4.427776206430053,0.1503317449620814,4.525314974275026,4.6304108675929205
109,2.903101897651218,3.059854009411037,0.2669815522392678,2.911809379952991,2.9366064765892976,4.304886605041664,4.293058454305507,0.1503317449620814,4.354384029142221,4.213060965229619
110,2.8910868938927887,3.987644423160006,0.2669815522392678,2.524489900326686,2.9132335346220803,4.241326499038532,4.329913310972971,0.1503317449620814,4.188712146335109,4.15396661682453
111,2.638770593132224,3.2624036478822163,0.2669815522392678,2.722912336822459,2.542614635482968,4.464089921716379,4.665604244691308,0.1503317449620814,4.350650152056897,4.4320895739719965
112,2.692526749203354,3.083538187425912,0.2669815522392678,2.91843603233939,2.6305472938808165,3.9701595040572775,4.235477198670874,0.1503317449620814,3.8426544050191915,3.837929563456917
113,3.0296032659704646,3.0499887554940948,0.2669815522392678,2.8001283659127463,3.1196855337015488,4.437789280203657,4.434368431882622,0.1503317449620814,4.532718249714391,4.3997621242191265
114,3.1422350291886674,3.112606159961452,0.2669815522392678,3.235824338703644,3.27950727858741,4.202758839023069,3.999867884865306,0.1503317449620814,4.087032375856127,4.097807756038016
115,2.3738252298474514,2.183406762618372,0.2669815522392678,2.0234697677374403,2.2365316729716334,4.591119866589303,4.514123594123562,0.1503317449620814,4.541766031458647,4.609881788456227
116,2.8348704349417573,3.2745973152236267,0.2669815522392678,2.824539447813218,2.848043401154653,4.460988508775389,4.378608371420005,0.1503317449620814,4.3099925190852915,4.422424148470118
117,2.8114861230468557,3.102097710449378,0.2669815522392678,2.3801047117228733,2.812982391153094,4.312477255953775,4.158035270795842,0.1503317449620814,4.424545060390654,4.221880965687246
118,2.9506508547718973,2.3021623683011327,0.2669815522392678,3.250048695225257,2.9904872828213205,3.6406090726339135,3.718432230372711,0.1503317449620814,3.5890084138387492,3.4725708209773045
119,3.101011946509865,3.3163687870912533,0.2669815522392678,3.2101808468397106,3.194383521453271,4.1299091436429265,3.925922807837162,0.1503317449620814,3.9349907841930234,4.02085590875058
120,3.218327217027227,2.488295677010857,0.2669815522392678,3.2117549439361057,3.387452110285073,4.212050309181023,4.217631428317415,0.1503317449620814,4.394034700701943,4.122622594041592
121,2.9838107368899682,2.764735652905894,0.2669815522392678,2.776856884567882,3.057230539996143,4.434628385377957,4.58826540429856,0.1503317449620814,4.427513555775164,4.39281325250916
122,2.6438163051350236,2.4781268155630016,0.2669815522392678,2.9838856405427863,2.5569776625460365,3.6158516940175445,3.586680837772959,0.1503317449620814,3.589867702775517,3.363371404778153
123,2.94358497141107,3.315183049181467,0.2669815522392678,3.468764849839678,2.9792813443614667,4.386201011201242,4.446980701638645,0.1503317449620814,4.390552037177274,4.3151601576657495
124,2.383046573544701,3.1483128080096634,0.2669815522392678,1.8869996913422982,2.252440346198137,4.623501943107839,4.557116342715562,0.1503317449620814,4.694104515070242,4.65345268476734
125,3.0812803779201907,3.2504516151171856,0.2669815522392678,3.4113133695928344,3.169738744252747,4.219924940027403,4.2613000157396845,0.1503317449620814,4.099480869943118,4.135129766715092
126,2.947618984039722,3.115945480176844,0.2669815522392678,3.3821717086188303,2.984957261516126,4.4935659928332035,4.447783696010111,0.1503317449620814,4.68219990173622,4.48028420119266
127,2.795869097643445,2.7969135343543456,0.2669815522392678,2.886111985069927,2.7917850432096643,4.539419066310617,4.543472233263215,0.1503317449620814,4.320283311326915,4.543836429164611
128,2.9454379947926013,3.223526142124758,0.2669815522392678,2.6252555539688207,2.9828891543718163,4.515853620102947,4.322941629635573,0.1503317449620814,4.485904803406164,4.512938301086046
129,3.061010550783629,3.270354407146684,0.2669815522392678,3.2915078237800355,3.1438892544772457,4.403007351800318,4.374472385106581,0.1503317449620814,4.338205261386509,4.337851247073793
130,2.8972906588160714,2.9427967696649944,0.2669815522392678,2.8489882757356497,2.9195373650943215,4.18501046241674,4.158062868497869,0.1503317449620814,4.3407670587660805,4.080455748974422
131,2.538619657791449,1.917554158375733,0.2669815522392678,2.3773839911538923,2.424222271859042,4.660887543586712,4.690934488938944,0.1503317449620814,4.720859460545676,4.715299408672304
132,2.797391570574269,3.126950312986608,0.2669815522392678,2.4689887401693635,2.792570369870786,4.2114208150952255,4.123260258028703,0.1503317449620814,4.142323176059324,4.121200754000453
133,2.745904560332575,2.4921375255258766,0.2669815522392678,2.8928879155742244,2.7134993954897215,4.427090337243093,4.565547281675949,0.1503317449620814,4.433630518063044,4.378047452023448
134,2.992142064422371,3.016638559069904,0.2669815522392678,3.203806872111467,3.0647883843374384,4.12616420612817,4.124847169546857,0.1503317449620814,4.0891383397645775,4.018692151845744
135,2.514061754124184,2.455230310135086,0.2669815522392678,2.3475905520453897,2.3998901524543417,4.583940198494227,4.440544298746891,0.1503317449620814,4.605303041850212,4.599618972238155
136,3.044969309356678,3.188599320482304,0.2669815522392678,3.183953587887559,3.131248616436987,3.9582735123409925,4.0276975893705655,0.1503317449620814,3.9580809647236515,3.833651630268214
137,2.756984535143894,2.804293626882469,0.2669815522392678,2.451466494650667,2.72810978047443,4.336546323104351,4.319614548730725,0.1503317449620814,4.395692387759094,4.26446711518017
138,2.4833346739479416,2.8172156327878355,0.2669815522392678,2.697416776917134,2.3596172163626736,4.637391016132985,4.735804543429598,0.1503317449620814,4.512064614608424,4.672308111014139
139,2.488740804963514,2.690527755140224,0.2669815522392678,2.5011734145803817,2.3710247249620227,3.751077636304463,4.312907284577093,0.1503317449620814,3.84485955461611,3.702739469186863
140,2.623165912761423,2.553437592991376,0.2669815522392678,2.573355225456673,2.526505902535341,4.662599626362353,4.513474026066656,0.1503317449620814,4.593445445691737,4.718122512236454
141,2.7339860443365356,2.722626279193154,0.2669815522392678,2.7068217733547657,2.6931715713847453,4.512558851637866,4.462716010843804,0.1503317449620814,4.518680548752961,4.507840141325224
142,2.584380218873645,2.472002181089892,0.2669815522392678,2.8163567937902836,2.484271082673448,4.565246313759545,4.792831175032655,0.1503317449620814,4.4854049772782165,4.575648548592354
143,3.981809739606647,3.3409007897041327,0.2669815522392678,4.1821558040362214,5.067250048360533,3.9760689400297213,4.237761392249388,0.1503317449620814,4.188505395658453,3.855096135089472
144,3.1350859745392534,2.6464304305297617,0.2669815522392678,3.2764434486918073,3.2662036082806853,3.9544535464144257,3.63173015085596,0.1503317449620814,4.271160844049924,3.831841596812956
145,2.5655925997829243,2.290522939582356,0.2669815522392678,2.602356282573252,2.464312523978506,4.672419657587862,4.827170577583553,0.1503317449620814,4.802323435824745,4.730542500083018
146,2.7707196719880645,4.528020156202814,0.2669815522392678,2.791496477515209,2.7538021662766563,4.5573048790952715,4.063408375180949,0.1503317449620814,4.489726489258496,4.563089229940189
147,2.3736301913931896,2.819753085585706,0.2669815522392678,2.5387263136156806,2.2345287369803972,4.69608920562586,4.719929784815878,0.1503317449620814,4.641702033260129,4.76518346297557
148,2.787092898106859,3.423503868075596,0.2669815522392678,2.8491646564035826,2.7772331122536604,4.584319292779284,3.950552406396081,0.1503317449620814,4.587715467329655,4.600464718710885
149,2.8839374485728677,2.7967296764295284,0.2669815522392678,3.066166082660644,2.9058687329506485,4.168100976574274,3.836315904937226,0.1503317449620814,4.1269048026951936,4.065258525425842
150,3.107330730483758,3.3115547343701124,0.2669815522392678,3.024535272914473,3.2039226711926316,4.52637625844255,4.608864104533783,0.1503317449620814,4.331264352424939,4.526579155783382
151,2.861534868120768,3.2620851886768456,0.2669815522392678,2.211478102408656,2.8770918292265186,4.687185391857956,4.794821015635335,0.1503317449620814,4.654926577446508,4.753352774664561
152,3.0707176967269274,3.0050486887983148,0.2669815522392678,3.348064701435693,3.158187536975321,4.631836199242302,4.611090465012858,0.1503317449620814,4.570063098724273,4.66593925550828
153,3.2461989559663627,3.751595807795912,0.2669815522392678,3.830082176831236,3.429087753005832,4.4576341446232,4.361494912582343,0.1503317449620814,4.613202450294564,4.419773560416142
154,3.068173903099953,2.909654219861736,0.2669815522392678,3.1860100673471137,3.1527045835838887,4.615229776814368,4.730335017214244,0.1503317449620814,4.724787928363691,4.642458368141299
155,3.061955187263405,3.067162261737572,0.2669815522392678,3.03521558761649,3.1450792770802414,4.536407051883821,4.617377270781083,0.1503317449620814,4.586041810659687,4.537829300897261
156,2.954291898972987,2.841094945012827,0.2669815522392678,2.917863669452735,3.000900929288027,4.660897419907624,4.782431010354548,0.1503317449620814,4.706116762877483,4.715323869501279
157,3.0083986345828886,2.7524944152720927,0.2669815522392678,2.9766133627301845,3.091260491316293,4.632419462490649,4.602847106954331,0.1503317449620814,4.826132816680484,4.666956725420203
158,3.254701449270542,3.466298074132933,0.2669815522392678,3.2593494401220444,3.445467681123279,4.472089244724501,4.520367568730564,0.1503317449620814,4.628349771970528,4.440096113633857
