,delta_rho_pred,delta_rho,sigma_bias_delta_rho,delta_rho_scatter,delta_rho_trans_inv,T_pred,T,sigma_bias_T,T_scatter,T_trans_inv
63,2.671170594890021,2.057838667069106,0.3443924689595748,2.5685096674298373,2.8262518014743097,4.778075772483606,4.678532279656375,0.21426051465817653,4.8172659130077005,4.761866752977225
64,2.7625296558813077,2.7899909303878268,0.3443924689595748,2.930771626498912,2.93589052612354,4.6419537289821395,4.570666183812143,0.21426051465817653,4.647393461773852,4.582533371447887
65,2.3090064269999164,2.0101056125628816,0.3443924689595748,2.2829800981690904,2.32960239290173,4.457122424512422,4.281344812053203,0.21426051465817653,4.357648768820843,4.36368913061235
66,2.353903559583008,2.0874884874572928,0.3443924689595748,2.743628198274616,2.389409806970977,4.334462095737627,4.420354939063594,0.21426051465817653,4.3433036030328385,4.219204083700545
67,2.1716933522273334,2.2819066122685285,0.3443924689595748,2.695106818001255,2.111336542005055,4.219134176445648,3.959876546450493,0.21426051465817653,4.591521363754771,4.120067932998019
68,2.412682954358154,1.818582403599919,0.3443924689595748,3.1653786647114357,2.485977242162797,4.57490965224966,4.60690589223607,0.21426051465817653,4.383370587463867,4.499733789321264
69,2.139839227418546,1.5542450956062268,0.3443924689595748,1.6588964065467877,2.0537353503081093,4.233464615404346,3.9744722105467294,0.21426051465817653,4.107530121800769,4.13307924963982
70,2.3579149979875718,2.0362667780216164,0.3443924689595748,1.8605730790770685,2.3978888277445716,4.561968524536106,4.320313378835225,0.21426051465817653,4.660044645052312,4.485475131262463
71,2.344373865851005,2.1187075459934874,0.3443924689595748,2.170639621805054,2.3798608492437756,4.563383878444227,4.133053837356497,0.21426051465817653,4.599484778730915,4.487898667793
72,2.761221255240475,3.088268038712489,0.3443924689595748,2.8163368167126683,2.9334217672284097,4.824487481147826,5.1077548585652846,0.21426051465817653,4.718559685474207,4.851048727071455
73,2.6522678097735977,3.067000425356415,0.3443924689595748,2.9540137877424613,2.8079298178168806,4.518316736297363,4.274992013128289,0.21426051465817653,4.357053240607965,4.437854099600706
74,2.8885550318116184,2.6743451976698367,0.3443924689595748,2.99725733058208,3.065356972255665,4.83392443295592,5.039702809309012,0.21426051465817653,4.831203395625545,4.8758406850338485
75,2.807487180487508,2.742001807551933,0.3443924689595748,2.1110563110368257,2.993500954023832,4.815147797786545,4.81855585155517,0.21426051465817653,4.71452010977775,4.832839309554189
76,2.761158474614928,2.689580059069133,0.3443924689595748,2.655704118700514,2.932799722386264,4.7661030735606005,4.785292949743687,0.21426051465817653,4.352181994156146,4.732086847796462
77,2.7523128983538707,2.601116480738515,0.3443924689595748,3.0374611297573018,2.9216019549139753,4.784842984087736,4.805916429611172,0.21426051465817653,5.147723519884423,4.776664655933987
78,2.862480588842948,3.1473745124564267,0.3443924689595748,2.941723482849688,3.04582896619027,4.850852971416454,5.056955428695044,0.21426051465817653,4.705513232625277,4.903543123038183
79,2.7522436101122296,2.65407237048354,0.3443924689595748,3.0146745218746878,2.9215369606722983,4.771004471219466,4.579866193800521,0.21426051465817653,4.958052187413983,4.741723285771567
80,2.7513087673186116,1.916520737815727,0.3443924689595748,2.6747406293658336,2.9206600528879525,4.838831480281354,4.875151725822177,0.21426051465817653,4.700924881233515,4.886756124033118
81,2.7540322189256603,2.79820286060437,0.3443924689595748,2.684892651903302,2.924374625862672,4.84819877007513,4.582839655929052,0.21426051465817653,4.514994321521441,4.898745506506042
82,2.732291100037195,2.453100133102016,0.3443924689595748,2.796541438092183,2.8930268514863178,4.852700416929525,4.928811166653247,0.21426051465817653,5.167419200341715,4.909227389907063
83,2.9234042925791246,3.3426858277662603,0.3443924689595748,3.0646229917621164,3.1047057775609734,4.894192402713928,5.062394320220755,0.21426051465817653,4.762273394547581,4.9842520430982935
84,2.898579879602583,3.031950548537587,0.3443924689595748,2.9668728098110337,3.0737635101526717,4.746626927247055,5.0700998014564,0.21426051465817653,4.837106327739715,4.702090453353558
85,2.9813557323559357,3.048517187150932,0.3443924689595748,3.022341413713102,3.192501093654722,4.869212360951515,5.144116068509121,0.21426051465817653,5.053641622660409,4.935816247971174
86,2.925221566965882,2.9517892687209546,0.3443924689595748,2.6942505263527297,3.1071474835032524,4.7560182295015085,4.875947735711306,0.21426051465817653,4.890354014568513,4.720434687598746
87,2.9409579537090718,2.3449792686399284,0.3443924689595748,3.0709880782698584,3.135684088797344,4.622607742727435,4.878631748675085,0.21426051465817653,4.742974015117269,4.554457215774562
88,2.9260296944565387,2.7721059190648667,0.3443924689595748,2.967984022745073,3.108094573456901,4.631267086064552,4.8125190935932185,0.21426051465817653,4.354155162700658,4.568965661197944
89,2.925422635234068,2.6212284849499348,0.3443924689595748,3.3144083869299634,3.107383126689505,4.766880028101146,4.444218375527809,0.21426051465817653,5.207158491720445,4.7332739496291465
90,2.9456136352344613,2.648761575480375,0.3443924689595748,3.3585119239735204,3.1486542755315075,4.567129563988711,4.484554298988367,0.21426051465817653,4.670972849640473,4.49295765359747
91,2.9176273805952304,2.903903607492719,0.3443924689595748,2.9813938563562354,3.0961100953342062,4.820608915188514,4.692286776884437,0.21426051465817653,4.69836666023467,4.843114760019841
92,3.0124309315050706,3.4008371708141034,0.3443924689595748,2.883185620980165,3.242060843915796,4.772415943733576,4.966797952669874,0.21426051465817653,4.719860845156634,4.745851493866283
93,2.885472343070027,3.059967302480093,0.3443924689595748,2.665498401047312,3.063495361567256,4.7832035166841385,4.894490094608705,0.21426051465817653,4.787767092166597,4.772570732869405
94,2.948250352738256,3.059967302480093,0.3443924689595748,3.0940986189248365,3.1493923858047603,4.743038412095885,4.894490094608705,0.21426051465817653,4.423402511584762,4.6953926879549535
95,2.309931882980943,1.9846697481018327,0.3443924689595748,2.3365672200690057,2.331320657101631,4.726276031627416,4.813561526971857,0.21426051465817653,4.626044403496312,4.672578743017986
96,2.3028783358991354,2.1383150118895,0.3443924689595748,2.184457719608388,2.324882432184991,4.6914910012469,4.805852529977452,0.21426051465817653,4.707381724736163,4.632799720589551
97,2.1886719539480612,1.9824480863671037,0.3443924689595748,2.2036863831120845,2.142500278133234,4.901461861736963,4.819507692205188,0.21426051465817653,4.868607319757,4.998091569005731
98,2.1429860870726776,2.0543971176675058,0.3443924689595748,1.9294624656683612,2.0598079248893524,4.2249662110657065,4.062081204458384,0.21426051465817653,4.4292884813709,4.126895526451473
99,2.26394151469753,2.444326219058855,0.3443924689595748,2.5043384903245354,2.276305086200774,4.7209220998188925,4.959904483910285,0.21426051465817653,4.604140805910002,4.66565499277253
100,2.4623088715774775,2.807267645671242,0.3443924689595748,2.308321161208476,2.5602815342892002,4.42901982168325,4.373631330871718,0.21426051465817653,4.237777093499863,4.330943769104255
101,2.295526143500248,1.569019238693162,0.3443924689595748,2.717237375218236,2.318239468480939,4.187557468155268,4.463060217903945,0.21426051465817653,4.3209266414682155,4.097410016082652
102,2.429208036210754,2.7758020176026577,0.3443924689595748,2.5681675189316397,2.5082104493527035,4.3484711173099235,4.166523378573197,0.21426051465817653,4.1927199276508045,4.238061816846869
103,2.3293678930899415,2.8443798228160126,0.3443924689595748,2.5337918662289334,2.3608046384325303,4.255192015962197,4.106290543589279,0.21426051465817653,4.427785324247662,4.142909657652582
104,2.388983072699668,2.234390430267208,0.3443924689595748,2.0119036788518256,2.4471890047674734,4.470502135987357,4.609416099505948,0.21426051465817653,4.672076244255,4.383443378696939
105,2.439600684300309,2.626237667831056,0.3443924689595748,2.4979347186197636,2.5258438833188475,4.789184154786395,4.900276727388649,0.21426051465817653,4.738564253081254,4.786300961605477
106,2.2588294702639087,2.491630068366625,0.3443924689595748,2.5138715348608955,2.2705366510895915,4.563002848459205,4.807865774507545,0.21426051465817653,4.428659707614083,4.487667377737324
107,2.26691815149245,2.40418633263673,0.3443924689595748,1.9384708465875833,2.280088955547535,4.579400215294866,4.617018159576942,0.21426051465817653,4.629791969744968,4.503348319872485
108,2.1511145703264187,2.283979731236787,0.3443924689595748,2.059430921761102,2.073854724143767,4.834007129157838,5.016820274901868,0.21426051465817653,4.811940232717748,4.875932172212063
109,2.263185031952494,2.6106907009587417,0.3443924689595748,2.274417236212217,2.27487025304598,4.681613208378675,4.825760671513194,0.21426051465817653,4.476883759838591,4.622297787198785
110,2.3976187108671665,2.289460142109004,0.3443924689595748,1.9247274467762312,2.4623249840194332,4.667421747218421,4.811734770680759,0.21426051465817653,4.645644714182548,4.609618883066351
111,2.3501879380718727,2.4450748664908915,0.3443924689595748,2.458726459213116,2.384259649375073,4.432023029620474,4.725314098789635,0.21426051465817653,4.386014539948602,4.335144909594086
112,2.206909761947851,2.35733631902837,0.3443924689595748,2.4983211165060935,2.174304816317104,4.573358537137519,4.604371400977922,0.21426051465817653,4.504235281973482,4.498100288941634
113,1.968153934803208,1.8031921186586537,0.3443924689595748,1.6721431178299684,1.7673170559026863,3.594318541175908,3.5172557083980043,0.21426051465817653,3.6215736077526994,3.242366616464777
114,2.018630285618159,1.36743643631916,0.3443924689595748,2.139355680694141,1.8475639035109692,3.7071286093178206,3.729437627868065,0.21426051465817653,4.202676232078128,3.434036931741779
115,2.2162005465487886,2.051200873255233,0.3443924689595748,1.7642600225780365,2.1889841271546904,4.340098325732702,4.2845488857952,0.21426051465817653,4.053850869417761,4.222370997243058
116,2.273191161341498,1.877870836122586,0.3443924689595748,2.2598647193677146,2.2858011335405894,4.788584877620849,5.037480380547392,0.21426051465817653,4.672802134056929,4.785189775328778
117,2.246538444170044,2.0512946695508845,0.3443924689595748,1.6900786136571506,2.24737814722504,4.478277610619865,4.283472143080939,0.21426051465817653,4.367327202763322,4.389791472124242
118,2.334019523869906,2.849405461155154,0.3443924689595748,2.7202273371441748,2.3709683480760804,4.455451422890183,4.136861383906922,0.21426051465817653,4.7454631934038565,4.36232721896969
119,2.587426578270903,2.7869286984094157,0.3443924689595748,2.7282488440898653,2.7087910853409873,4.6493602518896475,4.552310898132228,0.21426051465817653,4.698035613547685,4.591940571703629
120,2.6549281486130094,2.6897480079555187,0.3443924689595748,2.646450254400681,2.810304865914853,4.830704033209507,5.05104830455998,0.21426051465817653,4.939480359584629,4.868272281082394
121,2.3855202947371215,2.1343034162219894,0.3443924689595748,2.118560470868753,2.4415649930371983,4.112124016658273,3.8740161965462176,0.21426051465817653,4.364485081878182,3.9732412800932764
122,2.553655725988504,2.513031235461021,0.3443924689595748,2.992327675627785,2.6644122960679346,4.533698312353809,4.680729622796184,0.21426051465817653,4.136812180857557,4.4545872218910745
123,2.390337162256159,2.555632948436081,0.3443924689595748,3.0677921903766956,2.453055019166639,4.566491769889661,4.670480599320376,0.21426051465817653,5.070629889159614,4.492191434993431
124,1.8119803035390263,1.417356501403173,0.3443924689595748,1.1721053419600953,1.4751788006630282,3.758777958293106,3.6993319527749744,0.21426051465817653,3.987659264961466,3.544047668127723
125,2.231310736871885,1.4680229227821222,0.3443924689595748,2.657036319358551,2.2155833027038434,4.267211613274877,3.978133001549645,0.21426051465817653,3.8614488959169155,4.162865979245712
126,2.2331080492790427,2.9817331138788674,0.3443924689595748,2.793658710759906,2.217815479090331,4.203121307255454,3.9361270303838745,0.21426051465817653,4.641416049386135,4.108329573586366
127,2.168062021797281,2.294363497865959,0.3443924689595748,2.284470704517779,2.1007113840416465,4.242911643144596,4.842672643198055,0.21426051465817653,4.274557912129991,4.136358551001601
128,1.9769099998670132,1.997400766119668,0.3443924689595748,1.5638911212668072,1.7858655999759803,3.8445876730772315,3.598655229251135,0.21426051465817653,3.709133922165847,3.719713727261581
129,2.254131282790837,1.694379964352926,0.3443924689595748,2.5514609082645108,2.261788301407132,4.533654511771094,4.394754637268004,0.21426051465817653,4.650814899956241,4.45446480005972
130,2.382239520273442,2.633907293495472,0.3443924689595748,2.3199319307558355,2.4348592133925693,4.798909903111705,4.938294944544947,0.21426051465817653,5.110862909983321,4.805279489464508
131,2.3302485485777487,2.445316403390933,0.3443924689595748,2.1222628325164123,2.362151740280374,4.608341970364378,4.718503798701095,0.21426051465817653,4.815582913990334,4.536058020100771
132,2.3328664138175066,2.4569819158992416,0.3443924689595748,1.9092436555113501,2.3693401710550512,4.2589255725766435,4.230381544772245,0.21426051465817653,4.325254619362559,4.145448625258267
133,2.1178062456958497,1.8633313991710845,0.3443924689595748,2.3074072131899204,2.002978203436914,4.700206009470965,4.952437310195019,0.21426051465817653,4.664926008988752,4.638762303934239
134,2.3913462420770193,2.557355147695805,0.3443924689595748,2.664382956039086,2.4547883996591073,4.268287053787432,4.186761594805151,0.21426051465817653,4.535917495585538,4.164112209152534
135,2.4738784466578796,2.919115065307043,0.3443924689595748,2.259139159191291,2.5714055677059706,4.2640688191425795,4.506140019293789,0.21426051465817653,3.9641299702430595,4.160295857193505
136,2.116680860762797,2.547644063737448,0.3443924689595748,2.295963430769427,2.0022507708220063,4.902506482718836,4.798104821066017,0.21426051465817653,4.856253897873539,4.998922815087655
137,2.1973693322890977,1.6311698224166342,0.3443924689595748,1.8032667757841527,2.155864481847402,4.549580719594605,4.675334715381405,0.21426051465817653,4.625561233245943,4.472356858361557
138,2.4511052801336817,2.4916370527206126,0.3443924689595748,2.7272601806623262,2.546298978274291,4.786131365724409,4.584430792307151,0.21426051465817653,4.728583365275871,4.780854369813276
139,2.4287853468962837,2.6774450458781445,0.3443924689595748,2.4448227737733523,2.5052657326016674,4.4322747359995045,4.287264400719763,0.21426051465817653,4.265476100875799,4.335642396122616
140,2.158779952853734,2.173580374991697,0.3443924689595748,2.0945267284733378,2.0882011735871324,4.968993448845874,5.130650431611095,0.21426051465817653,4.7810854042939335,5.114087504664612
141,2.210971583698821,2.491089026249959,0.3443924689595748,2.1759310714520628,2.182060355770185,4.419318520242858,4.3490738146408985,0.21426051465817653,4.216756011873871,4.320871119282037
142,2.390075601945711,2.3216221775494112,0.3443924689595748,2.6893134508017584,2.4518338800092425,4.302542503619462,4.306367814386807,0.21426051465817653,4.198017397133441,4.193304096356425
143,1.9401337573392101,1.813989642687204,0.3443924689595748,2.1985698747283235,1.7204555019083616,4.828141918185946,4.633824152459989,0.21426051465817653,4.777769443513274,4.860036018210256
144,2.408307695572177,2.068479803223425,0.3443924689595748,2.5906515658544884,2.4806444633701434,4.807583548381983,5.222562559840156,0.21426051465817653,4.890771888560862,4.820694929070084
145,2.328490807404034,2.282269344122973,0.3443924689595748,2.3759140670937544,2.358227917019509,4.860134907908385,5.139558027879218,0.21426051465817653,4.619035654717689,4.921559208749903
146,2.408596515683006,2.586936875092164,0.3443924689595748,2.4353975260620815,2.4813918079708546,4.770622790160685,4.564729667092968,0.21426051465817653,4.208674602842325,4.741061504403357
147,2.4324192329359624,2.7266537614369604,0.3443924689595748,2.645384738121503,2.511979816654789,4.586770055564478,4.831141143195331,0.21426051465817653,4.538268597840427,4.510640692721612
148,2.4662999971447106,2.4820358604803445,0.3443924689595748,2.546369372399944,2.5628766553770452,4.695233277356336,4.608928370394249,0.21426051465817653,4.911203064122998,4.635402228970959
149,2.421968274527484,2.7267907748895546,0.3443924689595748,2.6570338387293755,2.493228529507265,4.733510221997446,4.83153948128699,0.21426051465817653,4.742265890798419,4.681385034386263
150,2.431714308096553,2.794492603125025,0.3443924689595748,2.324912426798891,2.5112273173681148,4.822005841400399,4.924726171002908,0.21426051465817653,4.663536345976799,4.845151342186424
151,2.476250708845435,2.57761826433158,0.3443924689595748,1.6377109197485669,2.5740630120316137,4.264349012281881,4.486379378020905,0.21426051465817653,4.147462046222828,4.161193116108672
152,2.3884273823257858,2.4758516528833034,0.3443924689595748,2.746190751776097,2.4460009919151973,4.807696095600902,4.718220472584425,0.21426051465817653,4.60130151394277,4.820983834824726
153,2.47649625743053,2.4920746403856526,0.3443924689595748,3.2296755776163337,2.574332983729415,4.774075376054293,4.738371363853933,0.21426051465817653,5.000954237311463,4.752132096368533
154,2.308070407025669,2.239997544860689,0.3443924689595748,2.460072997457222,2.328688772484898,4.79332893217518,4.953062679758586,0.21426051465817653,5.0683141442142805,4.79381601119477
155,2.093273178063523,2.0923774726250954,0.3443924689595748,2.0587804699937964,1.9529298150713548,4.969967347812767,5.253124217393811,0.21426051465817653,5.103759390298357,5.11695008078937
156,2.225859616004768,2.3315916884514643,0.3443924689595748,2.178869073777856,2.2041252187818734,4.671387710781523,4.714657557375599,0.21426051465817653,5.116266169340027,4.612078582818161
157,2.345987236290563,2.968937998900522,0.3443924689595748,2.3049858706228195,2.381125625765439,4.365068105630375,4.3459951595857245,0.21426051465817653,4.15091815743756,4.267198625138517
158,2.2002982333262535,2.258202415806423,0.3443924689595748,2.2062939024338175,2.1593996792641987,4.82702447215933,4.784048408878813,0.21426051465817653,5.015446210631479,4.857912576311588
